,east,north,vertical,e_std,n_std,v_std
2011-12-15,1.1597184277979977,-0.3661154354510927,2.2036497670970334,0.726,1.03,3.3880000000000003
2011-12-16,0.10822795741194113,0.8625097868466582,1.9153317630373294,0.723,1.016,3.3760000000000003
2011-12-17,2.1618776082761997,1.3947726216454157,2.1565288239777374,0.6880000000000001,0.977,3.2039999999999997
2011-12-18,3.330245302890603,-1.0099703460564342,1.4593381249181903,0.696,0.976,3.193
2011-12-19,2.1031021975045405,2.9024322149914497,-6.107977446641598,0.713,1.001,3.3289999999999997
2011-12-20,2.9756414008689944,0.8957263460396234,3.5418370142987214,0.6940000000000001,0.9790000000000001,3.225
2011-12-21,2.0343531854830417,-0.029885325411783015,0.2747885214890289,0.6920000000000001,0.97,3.1630000000000003
2011-12-22,3.4952326700971525,2.491553925635685,3.2856275049295505,0.696,0.978,3.2039999999999997
2011-12-23,1.7424614072112945,2.330508589183978,-1.2392676441302797,0.691,0.982,3.1460000000000004
2011-12-24,-0.35492944942438953,-0.4729996747671521,-1.4766795381898987,0.6849999999999999,0.964,3.129
2011-12-25,0.8726990226896305,-0.5562093662200596,0.48491376025043564,0.6920000000000001,0.969,3.1860000000000004
2011-12-26,1.8633104848040603,0.2626141473286907,3.5039821586906896,0.6940000000000001,0.98,3.23
2011-12-27,0.6709255031681778,1.3604372283772364,0.5925325758811368,0.6970000000000001,0.986,3.25
2011-12-28,1.8594021077822163,0.9701897956747416,5.460614871821463,0.691,0.985,3.213
2011-12-29,1.4115673461468532,1.3824146567235402,7.620905117761993,0.7030000000000001,0.9740000000000001,3.264
2011-12-30,0.833478577010851,0.9257365965216877,0.40881634870220296,0.7010000000000001,0.9840000000000001,3.2680000000000002
2011-12-31,1.0169334353749946,4.609491295069233,0.7922764133924147,0.695,0.977,3.2270000000000003
2012-01-01,0.9770179099889447,1.6224583198680875,2.5200859955828037,0.6829999999999999,0.965,3.1670000000000003
2012-01-02,-0.18372481539654473,1.7331318209163555,-1.0039227959768482,0.6940000000000001,0.9890000000000001,3.2590000000000003
2012-01-03,0.12778824046733916,1.3986929844639917,1.7288061012135358,0.691,0.964,3.1719999999999997
2012-01-04,-0.541811802418465,1.68084562551212,0.9382678009038159,0.7,0.983,3.2270000000000003
2012-01-05,0.9255427346959095,2.371040476560438,-7.758583203155922,0.693,0.985,3.208
2012-01-06,0.067419845560039,2.7923346538583473,1.550747906534525,0.6880000000000001,0.962,3.1870000000000003
2012-01-07,-0.9451193423255972,3.853762827406854,-1.3893966875250499,0.6900000000000001,0.971,3.196
2012-01-08,-1.5658558827113893,0.5419701897053528,2.0052858434152085,0.695,0.981,3.208
2012-01-09,-0.4604032155971254,2.5055109757527134,-0.7770763993945025,0.6920000000000001,0.983,3.213
2012-01-10,0.45954594651675507,1.6957970430510159,-0.38960338720420395,0.6940000000000001,0.9790000000000001,3.199
2012-01-11,2.3257700836310278,1.301130957849864,1.9706326237362077,0.687,0.962,3.19
2012-01-12,2.670808135745233,2.9765768538979955,3.236824380926464,0.6829999999999999,0.972,3.164
2012-01-13,1.359595407859615,2.7132969011959176,2.9435580781168937,0.6940000000000001,0.976,3.189
2012-01-14,-0.38123323502588846,2.933283045994358,2.1190430040571755,0.6900000000000001,0.976,3.199
2012-01-15,-0.023769640412069748,2.351441797042753,3.428990884997461,0.7020000000000001,0.987,3.26
2012-01-16,-0.26700672455501717,1.979521183090469,0.7224761259379875,0.6859999999999999,0.977,3.168
2012-01-17,-0.739278674940806,0.4063468216388628,3.9951990781282802,0.695,0.975,3.245000000000001
2012-01-18,0.5438161996734152,3.551551751437273,9.102529324068598,0.6970000000000001,0.981,3.266
2012-01-19,0.27186788553774477,1.538819229984938,3.700921565008912,0.684,0.955,3.1620000000000004
2012-01-20,1.0551708689018824,-0.8421822527167251,5.279139143449299,0.6900000000000001,0.99,3.24
2012-01-21,0.7499478722661479,2.1011432933319156,1.6197951731396074,0.7,0.9840000000000001,3.2960000000000003
2012-01-22,1.76099685813017,2.6408703031295317,1.0136916965798832,0.6980000000000001,0.986,3.26
2012-01-23,0.9935230914943531,2.0419087416779576,-1.5604986062297144,0.7030000000000001,0.9840000000000001,3.258
2012-01-24,-0.26858712514160743,4.624678802726635,-1.5261028390394245,0.6819999999999999,0.964,3.175
2012-01-25,-1.0252293605271916,1.6689355312737462,0.7222064819009688,0.8710000000000001,1.2979999999999998,4.209
2012-01-26,0.8545817265869573,1.5778009898225491,3.1633236528412567,0.8690000000000001,1.262,4.113
2012-01-27,3.6069668199511398,3.68705523587073,-0.09701209746845052,0.696,0.9740000000000001,3.2430000000000003
2012-01-28,1.4994111470651887,2.0050249719182602,-0.4646711802779464,0.6890000000000001,0.96,3.182
2012-01-29,1.3249836179297745,1.1630781817170828,0.29817727566228314,0.6819999999999999,0.954,3.1660000000000004
2012-01-30,1.0390538962935807,-0.24641093848447326,-4.655477080897299,0.6849999999999999,0.963,3.197
2012-01-31,1.0429804584077829,1.130744723813109,-3.171976726207049,0.6779999999999999,0.953,3.1220000000000003
2012-02-01,1.125968185522197,1.1691099448615887,2.0515708759834297,0.6859999999999999,0.969,3.1630000000000003
2012-02-02,-0.0014441923635786225,2.4018979846600814,2.4014839506736507,0.691,0.97,3.224
2012-02-03,1.4298690110006191,2.377834601957943,1.1535056378640434,0.6890000000000001,0.9740000000000001,3.184
2012-02-04,0.3632378893649957,1.8407818355061636,-2.22894813369561,0.6920000000000001,0.97,3.213
2012-02-05,1.7704522664791966,0.8748468715546096,1.6679756884946642,0.696,0.962,3.2340000000000004
2012-02-06,-2.318898060156812,3.4326388088525164,5.672803296934944,0.7070000000000001,0.978,3.292
2012-02-07,1.4394334782074338,,-9.066826513374622,0.723,,3.426
2012-02-08,-1.7773896059284198,2.378931407198934,-1.6971283011843639,0.7,0.967,3.24
2012-02-09,-2.009419051314012,-0.6113459517532647,-1.0182866789938316,0.7140000000000001,0.982,3.286
2012-02-10,-3.6620866729501813,-1.4230977394546471,0.7328334631963571,0.723,0.992,3.339
2012-02-11,-2.3939242445858326,-0.10670410590614665,-1.8535735783633527,0.71,0.981,3.219
2012-02-12,-0.698114418721616,0.6422900076411224,-6.189520102422932,0.708,0.987,3.254
2012-02-13,-2.074349091607246,0.13958778993969645,1.606457669767508,0.7150000000000001,0.9840000000000001,3.276
2012-02-14,-2.130293118243003,-1.4246630177619863,2.04125404070777,0.7140000000000001,0.996,3.273
2012-02-15,-0.3401794948791803,5.452658182035748,-5.210389182101892,0.708,1.002,3.2950000000000004
2012-02-16,-0.8132176802646427,0.430418961834107,-0.5543476636616447,0.7,0.9890000000000001,3.176
2012-02-17,-1.404552231900766,-0.11227213336724162,-2.4960544227212154,0.705,0.99,3.214
2012-02-18,0.5892775527136109,2.950554212681027,-3.055381795530934,0.721,1.005,3.361
2012-02-19,-3.877822208921998,0.8779027287288272,-4.51993380209052,0.6980000000000001,0.973,3.224
2012-02-20,-2.9547388880581593,0.1894791285270685,-0.9325969349002321,0.71,1.0070000000000001,3.2750000000000004
2012-02-21,-2.072469375943797,-0.22141229417422892,-6.3392720402099485,0.725,1.014,3.339
2012-02-22,-2.196467018829594,-0.15253608437683397,-7.662230975519776,0.721,1.03,3.309
2012-02-23,-2.4533226554653993,0.6578732329218155,,0.708,1.018,
2012-02-24,-2.562821342101415,0.549824810220457,-8.296451012388843,0.6940000000000001,0.986,3.245000000000001
2012-02-25,-1.669349838737162,1.3752787100178239,-3.0908596301984517,0.7070000000000001,1.001,3.2670000000000003
2012-02-26,-2.450081871622956,1.5410456010664575,0.7760283219917596,0.6829999999999999,0.973,3.125
2012-02-27,-3.485892627008525,0.21496397336500195,2.7083916279321443,0.6980000000000001,1.0070000000000001,3.219
2012-02-28,-2.8139811461443287,2.0302257881623973,1.0416965051224452,0.6970000000000001,0.995,3.212
2012-02-29,0.1849683459698781,1.3904859129606848,-4.90350072643713,0.696,0.98,3.235
2012-03-01,-2.118683971916198,1.5784031390093105,0.7623213432531202,0.7140000000000001,0.985,3.287
2012-03-02,-2.758975951051866,1.8569337388070153,-1.6373979270565542,0.721,0.998,3.297
2012-03-03,-2.3610808539377786,1.5082023698556668,3.2549708376338344,0.693,0.977,3.2020000000000004
2012-03-04,-2.022846780573559,-0.3627264265961685,-1.5728272751758823,0.6990000000000001,0.9890000000000001,3.212
2012-03-05,-0.9506231184593616,3.436339959451743,0.044985962014550296,0.6940000000000001,0.985,3.2039999999999997
2012-03-06,-2.264384327594712,5.385193376749726,-2.874957369545143,0.6980000000000001,1.017,3.262
2012-03-07,-1.2752569792309032,2.176890320298412,-3.9115058711048505,0.7030000000000001,1.0,3.262
2012-03-08,-0.5156290708664528,2.630662841345952,-2.205413097664291,0.708,0.998,3.2390000000000003
2012-03-09,0.1397127787475938,3.256503231144279,0.38189956702581185,0.6980000000000001,0.973,3.181
2012-03-10,-1.950915100388329,0.6570042021929794,3.870127402966375,0.6920000000000001,0.985,3.216
2012-03-11,-2.274624122023738,0.6282126269904893,1.314314578906533,0.7030000000000001,0.983,3.252
2012-03-12,-1.7675858399097706,3.0509257230391995,0.7695883423468217,0.6940000000000001,0.965,3.247
2012-03-13,-3.106273136545724,3.181244306587473,-1.1137385954627916,0.6970000000000001,0.982,3.2560000000000002
2012-03-14,-0.4388743844315286,5.305455558885001,-0.31822042702248154,0.7020000000000001,0.997,3.247
2012-03-15,2.3997032501828244,4.470287356183576,-0.4665457885820956,0.7020000000000001,0.991,3.266
2012-03-16,-2.391641321452994,3.7480854409819813,-3.7633128288917987,0.695,0.976,3.235
2012-03-17,1.2122997281612697,4.49227520577972,-4.555768485451495,0.6990000000000001,0.98,3.276
2012-03-18,2.462601556525442,5.826713374328051,-4.545963555761091,0.6980000000000001,0.987,3.273
2012-03-19,1.2712123811396623,4.970154035376368,-1.27933618732078,0.695,0.99,3.242
2012-03-20,0.12480727200386355,4.510392355174304,-2.5246352788802255,0.6920000000000001,0.985,3.219
2012-03-21,-1.3059105471319299,2.977774854972722,-1.5473824341900695,0.706,0.9990000000000001,3.2750000000000004
2012-03-22,-0.42055611751754896,3.3965892710211847,0.9879369042503185,0.7090000000000001,0.972,3.2960000000000003
2012-03-23,1.1833076420964517,3.278097700818307,-5.296629367309379,0.695,0.973,3.2560000000000002
2012-03-24,-2.6454325482893637,2.1439666718674744,-8.997030865119086,0.696,0.983,3.272
2012-03-25,-2.0958284311749367,4.373607975415553,-7.154762226678656,0.6890000000000001,0.982,3.201
2012-03-26,0.39086360218880145,3.9006329564642783,-6.710436044488404,0.695,0.973,3.213
2012-03-27,-1.7230769381967548,0.6747540425118359,-1.312410998547989,0.6980000000000001,0.985,3.233
2012-03-28,-1.9066114760827304,2.226977477310129,-2.697583757607674,0.7030000000000001,1.025,3.2960000000000003
2012-03-29,0.3024794272816962,1.8309244096083148,-4.28648329291741,0.696,0.9840000000000001,3.253
2012-03-30,-1.1101486468540998,-0.21037204684398603,-4.105540611976835,0.7,0.9940000000000001,3.2880000000000003
2012-03-31,-2.2264740634899454,0.009999842954357518,-4.85523908228663,0.696,1.002,3.253
2012-04-01,-1.786690826375775,1.7671074715029818,-6.27326113259619,0.6940000000000001,0.978,3.235
2012-04-02,1.1086375182384245,2.0711133275503926,-3.783065351655978,0.693,0.983,3.237
2012-04-03,2.4527754516026334,2.17653852359922,-8.178606504465677,0.7030000000000001,0.987,3.2770000000000006
2012-04-04,-0.3823209125332596,2.040507709647727,-8.757535639775313,0.6890000000000001,0.965,3.2060000000000004
2012-04-05,0.6050768283311072,1.1206902694452765,-3.175372202584981,0.695,0.973,3.258
2012-04-06,-1.0813991720546028,1.681093921743468,1.296997249605397,0.6849999999999999,0.981,3.194
2012-04-07,-1.8349651486902303,-1.4406827422077413,1.4079106092956977,0.693,0.9890000000000001,3.242
2012-04-08,-1.0549180865762082,-0.05108861866017378,-4.426166281014048,0.693,0.981,3.2340000000000004
2012-04-09,0.3093584305377135,0.3196971898880747,-3.236819493823589,0.713,0.997,3.334
2012-04-10,-0.16291230359786368,-0.011129149063094701,2.5662920783667005,0.6920000000000001,0.971,3.254
2012-04-11,-1.4636446489839727,-1.479986631765314,-1.5148650431929127,0.6920000000000001,0.971,3.2460000000000004
2012-04-12,-0.3302044268697273,-0.48303366696688954,3.8704121927473807,0.7110000000000001,1.003,3.3110000000000004
2012-04-13,0.07910665774465997,0.8469405990809946,2.519341087437681,0.684,0.981,3.195
2012-04-14,0.815452809858698,1.7651210938787472,-4.697472276621909,0.6970000000000001,0.975,3.228
2012-04-15,2.606290659473302,1.9419452061773654,-3.438777799431591,0.6880000000000001,0.9740000000000001,3.2090000000000005
2012-04-16,-0.4494215021625223,0.23025950472583645,-6.471298615991202,0.679,0.975,3.154
2012-04-17,-0.8099448375486418,2.113540043273588,1.7895051436991025,0.6920000000000001,0.991,3.229
2012-04-18,0.8332031958157131,0.7111287730718914,1.410275113389389,0.6940000000000001,0.978,3.25
2012-04-19,1.4132721016799223,1.412305686620357,-7.02337600942019,0.687,0.969,3.193
2012-04-20,2.1063288637939195,0.23215130766789116,-6.363232470979938,0.691,0.971,3.222
2012-04-21,2.128708755908292,-0.039417578783627505,-9.320299470039515,0.6809999999999999,0.965,3.157
2012-04-22,1.506746493022547,1.290374052265065,-8.911547009099195,0.6900000000000001,0.971,3.222
2012-04-23,1.9537371851366743,2.0284185645627986,1.7012471405912493,0.6890000000000001,0.966,3.2430000000000003
2012-04-24,1.3403484610010992,0.7005444331110766,-1.0925836184684954,0.7030000000000001,0.995,3.254
2012-04-25,1.749314390614927,-0.5295495420905354,0.7523847737217579,0.7110000000000001,0.987,3.264
2012-04-26,2.1517794677295115,2.4304739627071967,-7.156034705337845,0.6829999999999999,0.958,3.18
2012-04-27,0.9856714748433433,2.526140137505422,-9.592512075647505,0.6859999999999999,1.001,3.213
2012-04-28,3.233513653207524,0.8623528348041418,-5.534034888457256,0.691,0.977,3.278
2012-04-29,3.8977434215719313,3.448412003352473,-12.356870465016812,0.6900000000000001,0.981,3.212
2012-04-30,3.8098671661859953,2.8089063331502757,,0.708,0.992,
2012-05-01,1.7498184983002147,0.5306565316983551,-6.263207508136134,0.696,0.981,3.248
2012-05-02,4.136279789164291,-0.4340163422529031,-5.559619218445846,0.693,0.9880000000000002,3.252
2012-05-03,2.5717887837788567,-0.8730145762052643,-2.08898478250552,0.6809999999999999,0.961,3.2030000000000003
2012-05-04,2.9347746271430424,1.222788054843022,-1.4111933765651088,0.675,0.953,3.156
2012-05-05,1.3325066730069466,0.1321700858911754,-9.341373885624819,0.6709999999999999,0.95,3.136
2012-05-06,2.1631435801213,0.04240670068907093,-3.2664572959344014,0.675,0.946,3.123
2012-05-07,-0.05528539151464429,0.5246253867372843,-6.7459524937441415,0.691,0.964,3.1740000000000004
2012-05-08,1.4129897818497739,0.43807163403585037,-5.498018564053837,0.6729999999999999,0.946,3.156
2012-05-09,2.9974351402140655,-0.3100003049166844,-15.568740936863264,0.6980000000000001,0.977,3.2910000000000004
2012-05-10,0.26153638232813137,2.9294880386319164,-9.00803502717315,0.6779999999999999,0.961,3.197
2012-05-11,1.5260528631921488,1.51944116093091,-9.343614853732731,0.6769999999999999,0.9520000000000001,3.1910000000000003
2012-05-12,0.07488768155678827,0.48706306072813277,-0.9675266452924234,0.6799999999999999,0.961,3.198
2012-05-13,0.16158662242071387,1.776745648026349,-0.7088381418520839,0.684,0.963,3.222
2012-05-14,-1.4094036192152544,1.5421105278252298,-9.957670859661732,0.675,0.954,3.1910000000000003
2012-05-15,-0.7701405771008467,-0.6440059436270076,2.991181686278651,0.687,0.961,3.24
2012-05-16,-0.7744100424866929,-0.0498183638288765,-2.0783544715310427,0.6829999999999999,0.967,3.2110000000000003
2012-05-17,1.8571255508775266,1.9956750734694424,-0.2583736930907321,0.695,0.982,3.2630000000000003
2012-05-18,0.023719622991734468,0.0786832295171962,-1.7285945734004713,0.7090000000000001,0.9790000000000001,3.3350000000000004
2012-05-19,0.5751635188561295,0.4297867568160427,-2.53563626871005,0.695,0.9740000000000001,3.272
2012-05-20,-0.9601973502796,-0.09906898338601877,0.0612434122303398,0.6920000000000001,0.973,3.264
2012-05-21,1.111158646834383,0.5654726301617075,-1.2178244993293674,0.706,0.99,3.301
2012-05-22,-3.103826239801265,0.5460590712100384,1.9169774316109738,0.6980000000000001,0.98,3.276
2012-05-23,1.038094712312727,3.0850785860084216,1.0749674588013818,0.6990000000000001,0.982,3.2880000000000003
2012-05-24,-2.4694772680728647,1.7296710820565977,5.762833360991635,0.695,0.998,3.3200000000000003
2012-05-25,-2.1869259884588246,-0.061120785645243814,-8.46930440806807,0.6940000000000001,0.971,3.265
2012-05-26,1.5040807099053382,1.0944673379030974,-12.021839403377669,0.6759999999999999,0.946,3.175
2012-05-27,-0.09162867548025133,2.5355770927006915,-6.352223132437416,0.6829999999999999,0.963,3.2
2012-05-28,0.5125384566338198,1.6781691862491925,0.841999446003058,0.6759999999999999,0.944,3.165
2012-05-29,-0.7210052300019925,1.3170590172977654,-6.025241193056559,0.6709999999999999,0.9470000000000001,3.116
2012-05-30,-0.63853390663769,0.5068049695956915,-5.448439089616386,0.6719999999999999,0.9520000000000001,3.1670000000000003
2012-05-31,-0.46419327327362225,1.1841791456441797,-3.6417024049259794,0.6779999999999999,0.953,3.201
2012-06-01,1.873696062590625,1.6333692129422843,1.3845827210143398,0.684,0.955,3.248
2012-06-02,1.7984425922048786,1.6177795077400106,13.018026419454884,0.7200000000000001,1.0279999999999998,3.4729999999999994
2012-06-03,-0.4081393694312965,0.9104491750383659,3.5642618353950297,0.6809999999999999,0.97,3.198
2012-06-04,-0.011320374816818912,-2.368928287663266,5.902188380085306,0.695,0.978,3.302
2012-06-05,-1.2022228764524243,2.156031793385523,-2.404360893974115,0.674,0.941,3.164
2012-06-06,-0.22882148058840812,2.9140422719332264,-6.2690137105339545,0.6769999999999999,0.946,3.1719999999999997
2012-06-07,0.3762049877757363,2.2417170729813733,-5.145928792093571,0.6709999999999999,0.94,3.144
2012-06-08,2.066194923639955,-0.10475198347012338,-2.582207474903214,0.6799999999999999,0.954,3.184
2012-06-09,-2.562578620495856,1.2361820400774377,-1.8339353502129825,0.679,0.966,3.165
2012-06-10,0.7188627828682002,2.5644661623758793,-4.55853252177252,0.6799999999999999,0.973,3.182
2012-06-11,1.5486857424826894,1.4064924984244271,-0.47650770208218773,0.6849999999999999,0.972,3.199
2012-06-12,-0.0038535041534260017,-1.0443858942780935,8.668288941358128,0.6759999999999999,0.953,3.198
2012-06-13,1.5257317579611254,3.4351077792707656,-1.6729544152015023,0.6849999999999999,0.954,3.2070000000000003
2012-06-14,0.06593014382542606,2.064209275319058,-9.321837209261275,0.684,0.956,3.1830000000000003
2012-06-15,0.2365771196894002,1.4086424338664756,6.231718706679146,0.6809999999999999,0.964,3.21
2012-06-16,1.7494316280537987,-0.06631809008513301,-5.292887829880556,0.6859999999999999,0.965,3.208
2012-06-17,2.424574535167835,-0.4817699540367357,-2.391741443940191,0.693,0.968,3.237
2012-06-18,1.1925308547822624,0.6324811882612948,-1.9579020367498288,0.6859999999999999,0.97,3.199
2012-06-19,1.7376577406463412,1.2260004830596927,-6.895868762059536,0.6940000000000001,0.962,3.229
2012-06-20,-0.09022976848962116,0.5512971578580164,1.8667852451308704,0.6829999999999999,0.966,3.201
2012-06-21,-0.5177611876254105,1.3796596064055393,0.11982874482112038,0.6779999999999999,0.95,3.161
2012-06-22,-0.07837425551122124,-0.5000336925461397,1.3974238020115308,0.6980000000000001,0.977,3.254
2012-06-23,-0.029491103397276675,-2.144893436497796,5.464571960451792,0.674,0.945,3.1510000000000002
2012-06-24,0.7656251824670335,-0.03640118919986435,0.48142570139208374,0.6890000000000001,0.9740000000000001,3.23
2012-06-25,0.6205757508314491,-2.275722671901235,2.3302787835825143,0.6849999999999999,0.96,3.222
2012-06-26,2.1727421166954173,-1.5214396633529077,-2.843210990477189,0.6849999999999999,0.962,3.2020000000000004
2012-06-27,0.6640678825598343,0.42255084644489216,-1.7983231357868021,0.6890000000000001,0.966,3.214
2012-06-28,1.0994393884240026,0.21354410999310858,-1.6453568773463871,0.6849999999999999,0.96,3.194
2012-06-29,1.5136766367882046,2.144197248541559,-8.578341095156134,0.6940000000000001,0.975,3.219
2012-06-30,-0.17882733109740911,1.285302965839037,-3.9452241654657882,0.6849999999999999,0.966,3.164
2012-07-01,1.690398534766814,2.4134902631376463,-1.1419683157755003,0.6779999999999999,0.969,3.153
2012-07-02,0.35077665063079166,0.0298342404360028,5.6558333426648915,0.6880000000000001,0.973,3.2230000000000003
2012-07-03,2.2836843989949784,-0.5051614235164834,4.156639613605364,0.6940000000000001,0.9880000000000002,3.236
2012-07-04,0.27324814985922785,1.1299724637819963,4.334618737045673,0.6859999999999999,0.971,3.229
2012-07-05,-0.06573842427656018,-0.40753797516936174,-0.8205480182639917,0.696,0.99,3.254
2012-07-06,-1.2410831184121207,-0.4008085391219538,0.4149107201761808,0.7,0.976,3.2380000000000004
2012-07-07,-0.4376615112979607,0.8185641144269766,2.81294584486659,0.6849999999999999,0.957,3.176
2012-07-08,-0.23551340418396194,-1.1775033507748276,2.449674505806911,0.6769999999999999,0.948,3.1510000000000002
2012-07-09,-0.0438049520697632,1.2220729765224405,7.298280880497202,0.6799999999999999,0.959,3.175
2012-07-10,1.1579979775442553,0.9978509700713403,0.6494582951875714,0.6880000000000001,0.976,3.215
2012-07-11,-0.24998702909135773,2.331453529869691,-2.9813234676221327,0.6920000000000001,0.975,3.2430000000000003
2012-07-12,-1.5849772919773386,-0.2485455203316178,6.470127409568306,0.6900000000000001,0.9940000000000001,3.225
2012-07-13,-2.0603895336131473,1.4784419007156657,6.045569956758754,0.7,0.976,3.258
2012-07-14,0.2642456085010281,0.647884213013981,3.6177474201988957,0.6809999999999999,0.959,3.1860000000000004
2012-07-15,0.2568427268654432,0.48466824781269224,4.499956814889231,0.691,0.973,3.255
2012-07-16,-0.04201850477033986,-1.1178811123896821,4.971516808329568,0.6809999999999999,0.978,3.222
2012-07-17,-1.9833052901561814,0.0007857599088083589,-2.4065730194799357,0.6819999999999999,0.965,3.1620000000000004
2012-07-18,-1.4373828180417831,-0.35006484154268946,0.42942736271027115,0.691,0.983,3.2270000000000003
2012-07-19,-2.861834528427721,-0.07485130799545914,-10.646973732599406,0.6859999999999999,0.967,3.217
2012-07-20,-1.157186183813792,-1.4042700994466486,-11.390589949158937,0.6859999999999999,0.954,3.2060000000000004
2012-07-21,-1.4785811654493273,-1.4436425721481783,2.68075426178126,0.693,0.978,3.241
2012-07-22,-2.1793650558352056,1.2414089238994848,8.125688521471659,0.6900000000000001,0.9940000000000001,3.2439999999999998
2012-07-23,-3.2440859637212043,-0.21315920630217988,-0.0655697813379561,0.7140000000000001,1.0,3.405
2012-07-24,2.632061335893127,-0.527502547753329,-0.543024780397559,0.708,0.993,3.361
2012-07-25,-1.3906631882423426,0.11237131329392014,-0.9088423619573405,0.6859999999999999,0.958,3.2
2012-07-26,-1.7520300998785387,1.1447508143427285,1.5113552977329618,0.687,0.969,3.24
2012-07-27,-3.5258402065143173,2.27801800039083,7.099598199923378,0.6970000000000001,0.977,3.285
2012-07-28,-0.23517997314991135,0.061700143938423935,5.791633137113649,0.6829999999999999,0.973,3.157
2012-07-29,-0.8070929335359551,0.23379088873673481,4.827189646804072,0.6900000000000001,0.975,3.19
2012-07-30,-1.1204165689215415,-0.479090307714614,-3.1109031660056417,0.6819999999999999,0.962,3.196
2012-07-31,1.0902755906928405,2.2020303870831412,-2.16084711131532,0.6849999999999999,0.973,3.228
2012-08-01,-0.057909125943183426,-1.812850653118744,-2.851801379124936,0.693,0.978,3.249
2012-08-02,-0.8415782025788303,0.12520355542960715,5.7044113543153685,0.687,0.969,3.2
2012-08-03,-3.3474149092147627,1.7187212739778488,7.238762369005769,0.695,0.99,3.249
2012-08-04,-2.9521222746005833,-2.0081925599741908,1.1391680274460896,0.6880000000000001,0.996,3.222
2012-08-05,-3.5975907599863604,-0.7265339389255132,0.3800272958863502,0.696,1.001,3.276
2012-08-06,-3.96487242162209,0.12214384837193393,5.716774954326752,0.6900000000000001,0.977,3.221
2012-08-07,-2.6181222445079584,0.2826983256704807,2.140597035267035,0.6900000000000001,0.97,3.221
2012-08-08,0.9316859375990134,-0.817591223281056,6.491694246207544,0.7070000000000001,1.006,3.322
2012-08-09,-0.7118426527867996,-0.5144463572333962,6.283907130897774,0.6859999999999999,0.98,3.217
2012-08-10,-0.5543653594226043,1.2132373438151944,-1.9113222356618849,0.6940000000000001,0.993,3.228
2012-08-11,-1.8020309985583935,0.11740635236333219,5.442955349028466,0.6859999999999999,0.975,3.216
2012-08-12,-1.751115326444392,-1.0758048378392004,2.947776821218781,0.684,0.976,3.2039999999999997
2012-08-13,-0.6336462543299604,0.9599110907096247,5.914746230909145,0.6829999999999999,0.991,3.1850000000000005
2012-08-14,-0.11700751846592539,-0.6890773282416376,11.773710783099546,0.6829999999999999,0.9740000000000001,3.175
2012-08-15,-0.23903479885154866,0.6182801865558076,11.544829830289814,0.696,0.998,3.3060000000000005
2012-08-16,-1.329395029237503,0.3237613238540007,4.122949103730207,0.6920000000000001,0.9880000000000002,3.2390000000000003
2012-08-17,0.08052396037680865,1.530162391152544,12.974915797170468,0.6920000000000001,0.986,3.274
2012-08-18,0.00627782499100249,-0.8875086590488763,1.051630621860852,0.6940000000000001,0.969,3.248
2012-08-19,-0.39151579039503304,-2.7329351017515364,-1.2930561121988262,0.6849999999999999,0.961,3.2110000000000003
2012-08-20,-0.16347181953040035,0.6103269555469524,4.603400246241506,0.6779999999999999,0.98,3.1380000000000003
2012-08-21,1.2390482800835798,1.4492918878457886,7.668877914681957,0.687,0.9790000000000001,3.205
2012-08-22,-1.48527394405221,-2.9247188523568184,7.986079829372272,0.687,0.996,3.196
2012-08-23,0.13082008556182245,1.1319254474416311,8.290934024062551,0.6900000000000001,0.995,3.22
2012-08-24,0.6824402289263389,-1.5692625127599058,8.641830492502947,0.684,0.969,3.1830000000000003
2012-08-25,-0.7284042577095988,0.18109443328773978,8.995795202193221,0.6829999999999999,0.962,3.181
2012-08-26,0.3978137494045768,-0.7220714506639752,1.6245033718835202,0.687,0.97,3.1850000000000005
2012-08-27,0.32588008151901704,0.5910474278846323,4.108947770323709,0.6769999999999999,0.976,3.1719999999999997
2012-08-28,1.8590411298830531,-0.2699795185677658,1.9971226837642462,0.705,0.99,3.274
2012-08-29,-0.2278701005026278,-1.2719755425192716,4.6108901309545445,0.7020000000000001,0.983,3.237
2012-08-30,-0.19207413838853427,-1.3440892039710661,7.295148033144812,0.6849999999999999,0.9520000000000001,3.1719999999999997
2012-08-31,-1.9531884537743736,-2.9685822991732493,14.025496351585218,0.6849999999999999,0.957,3.17
2012-09-01,0.716574417089646,-0.484603171875051,4.617952258775517,0.6900000000000001,0.98,3.2060000000000004
2012-09-02,-0.35366321829576464,-0.49431883332624693,8.9860102997161,0.6809999999999999,0.964,3.1719999999999997
2012-09-03,-1.9625756574318984,-0.16467927727887854,6.337609589406213,0.684,0.971,3.161
2012-09-04,-0.48624910531736987,0.2270109450197424,11.627823967846552,0.6890000000000001,0.98,3.2039999999999997
2012-09-05,-3.9116482869535503,-0.5199115864317037,10.244402150036933,0.6880000000000001,0.986,3.213
2012-09-06,-0.36108585608917565,-0.673615764134297,13.165145845977236,0.713,0.973,3.3240000000000003
2012-09-07,0.14202786102487153,-2.3779411593357054,8.12985406691763,0.6880000000000001,0.975,3.2020000000000004
2012-09-08,1.3265642431392735,0.21603348421285773,11.900306199108002,0.6890000000000001,0.978,3.208
2012-09-09,0.7944648977534143,-0.12017431223932817,6.017520690048229,0.6829999999999999,0.968,3.159
2012-09-10,1.257091963617654,-2.016646962441314,6.240481695988649,0.705,0.981,3.298
