,east,north,vertical,e_std,n_std,v_std
2006-03-04,0.6344974442999387,1.7785990840538943,-0.008584799216123429,0.674,0.8740000000000001,2.801
2006-03-05,-0.3744654929330977,0.9979460606418797,2.3067999194727236,0.6659999999999999,0.8690000000000001,2.782
2006-03-06,0.9589024598266178,1.6294829684799197,-5.421275760587605,0.679,0.88,2.847
2006-03-07,1.911047333843669,0.6521980488179224,-6.3656166268987135,0.684,0.8880000000000002,2.845
2006-03-08,0.6444924378606061,0.6695183629057055,-9.772082349459197,0.675,0.8720000000000001,2.803
2006-03-09,0.8663825893702892,-1.10789802550687,-2.6535944470197137,0.6819999999999999,0.867,2.817
2006-03-10,-1.6630750616127443,0.45738977858081853,-10.817709877080688,0.679,0.867,2.786
2006-03-11,0.9038265073968432,1.5141936951689559,-5.217850113391478,0.6809999999999999,0.8880000000000002,2.839
2006-03-12,-1.1922867685859728,0.39166865800689266,-6.9250120472022445,0.6900000000000001,0.8939999999999998,2.883
2006-03-13,0.3435510366809922,1.3575428395939753,-5.16367726976307,0.6900000000000001,0.914,2.902
2006-03-14,0.5718100319407426,0.7332761336820113,-4.453191148573524,0.6880000000000001,0.8939999999999998,2.865
2006-03-15,0.18260450595772681,0.6968389477699475,-3.8569169861343653,0.6890000000000001,0.895,2.92
2006-03-16,-1.6777533762826806,0.5547891043580648,-4.231566247445244,0.7030000000000001,0.9259999999999999,3.008
2006-03-17,1.0758401789844356,0.6511865309460063,-4.6203422425060126,0.7,0.927,2.999
2006-03-18,1.599136631751378,1.800241908782823,-2.162707558816919,0.6880000000000001,0.889,2.9090000000000003
2006-03-19,0.8637297370111128,-0.4872218283790062,-4.554538227627859,0.691,0.901,2.934
2006-03-20,0.30990766102809175,1.7214423744590022,-9.47274904143842,0.684,0.8849999999999998,2.878
2006-03-21,0.4011849737876787,0.681463283547032,-5.3710216027490105,0.6809999999999999,0.8789999999999999,2.83
2006-03-22,1.7446806765548217,0.7371146301351246,-3.922912947809891,0.687,0.8859999999999999,2.867
2006-03-23,1.5812096543218104,3.492287685471865,2.627363114629361,0.6980000000000001,0.919,2.903
2006-03-24,-0.4792070654185068,1.8935680745602212,-2.4675047554311504,0.7070000000000001,0.922,3.004
2006-03-25,0.5028934110985688,-0.9262063326017369,-2.5991709967421457,0.725,0.946,3.097
2006-03-26,2.0374197288581968,2.760139252736053,-0.5893792943027165,0.693,0.902,2.852
2006-03-27,2.6869865591252164,2.0800171268231225,-7.649208460613636,0.696,0.919,2.883
2006-03-28,0.39689734564223045,1.9513192684111118,1.5540617393255616,0.6890000000000001,0.8730000000000001,2.802
2006-03-29,0.7727098909020924,0.27971888624892927,-4.966885470734951,0.6799999999999999,0.8550000000000001,2.7710000000000004
2006-03-30,0.07882878991892994,-0.3395018721631686,0.054998679203663414,0.6759999999999999,0.851,2.762
2006-03-31,1.2090155314285767,-0.4256840030748208,-5.8441072771064455,0.6779999999999999,0.8529999999999999,2.76
2006-04-01,1.2467910991956046,1.3437188072621211,-3.759381408417539,0.684,0.866,2.787
2006-04-02,1.0412068907126013,0.42784515260007083,-4.091117484728329,0.6799999999999999,0.8470000000000001,2.754
2006-04-03,-0.3455721815277002,-0.3978248783117806,-1.2242144472893415,0.6769999999999999,0.852,2.78
2006-04-04,1.6763464337392975,0.40936001327588656,-1.9246603935997655,0.6759999999999999,0.852,2.772
2006-04-05,2.0919659464990445,-1.125763712635944,-4.360864422410373,0.6769999999999999,0.8540000000000001,2.785
2006-04-06,0.9478369980160437,-0.7531940747988983,-9.34835691997148,0.696,0.867,2.857
2006-04-07,1.0751837695329982,-1.0336639069608964,-6.465740617531765,0.693,0.892,2.8680000000000003
2006-04-08,2.0086765010427143,1.5296375046270896,-8.007984776342937,0.6779999999999999,0.8699999999999999,2.773
2006-04-09,1.0461594638096585,-0.3386484550346722,-8.023152665153361,0.6709999999999999,0.851,2.7230000000000003
2006-04-10,0.822289989069418,0.3434863915523465,-4.55109052146463,0.6729999999999999,0.8560000000000001,2.7670000000000003
2006-04-11,0.2608411268362829,1.147243158140327,-3.2604510777747464,0.6890000000000001,0.883,2.857
2006-04-12,0.6404655321034056,1.44538809597816,-3.6685502740855327,0.691,0.878,2.846
2006-04-13,0.07036788111309988,2.1479250200659408,-6.772204072896898,0.6779999999999999,0.8550000000000001,2.7560000000000002
2006-04-14,-2.4777106723698807,0.8007433741539671,-9.379515329207607,0.6709999999999999,0.8470000000000001,2.718
2006-04-15,-1.8126829758601843,0.2828169444909463,-3.7852058655182645,0.6809999999999999,0.866,2.76
2006-04-16,-1.3276176130931958,1.7863135135794437,-6.596740256828525,0.674,0.857,2.779
2006-04-17,0.6800030546738185,1.0450539764171936,-13.991391338139465,0.6769999999999999,0.852,2.7390000000000003
2006-04-18,-1.5942709875664605,2.3533452442553653,-11.586951378200297,0.67,0.8470000000000001,2.715
2006-04-19,-1.209795913549499,0.34992536459230905,-11.290164057011111,0.665,0.8420000000000001,2.701
2006-04-20,-0.1143247007898367,0.8633322261799776,-8.79702579332195,0.691,0.866,2.825
2006-04-21,0.2374069382271955,1.1811680002683715,-6.418300680882908,0.674,0.85,2.7560000000000002
2006-04-22,2.117085348494186,0.6639303418560303,-7.719376044693263,0.6759999999999999,0.851,2.77
2006-04-23,0.33034592500393956,2.2675296284442084,-8.095523417254071,0.674,0.851,2.733
2006-04-24,-0.3907380272290766,1.4552643525315716,-7.522694056064893,0.6679999999999999,0.845,2.7230000000000003
2006-04-25,-1.3856565182121017,-0.07110236213054577,-5.641004548625688,0.6859999999999999,0.8640000000000001,2.79
2006-04-26,0.45272097579760384,0.7943743407072361,-2.9856369811861896,0.6759999999999999,0.8590000000000001,2.7910000000000004
2006-04-27,-0.24100377018538666,0.8250702910454493,-7.163417166247086,0.675,0.877,2.793
2006-04-28,0.7978931600743522,0.5190002951329689,-6.421623458807744,0.691,0.8810000000000001,2.8360000000000003
2006-04-29,-0.2035617821586584,0.6476413529703677,-13.542629925118376,0.696,0.8740000000000001,2.94
2006-04-30,-1.4299261443918567,1.5216575545584874,-11.767818218929506,0.6880000000000001,0.8560000000000001,2.8489999999999998
2006-05-01,0.3708177583680481,0.2986899136461716,-8.021537326490375,0.6859999999999999,0.8460000000000001,2.7960000000000003
2006-05-02,0.007261512385014157,-0.27632305976567295,-4.225014475300782,0.6829999999999999,0.8550000000000001,2.805
2006-05-03,-1.034710889855262,0.08487684182136945,-5.044786316611521,0.6900000000000001,0.867,2.887
2006-05-04,0.7748884216617284,0.30838914715945975,-9.230988370422551,0.6799999999999999,0.852,2.784
2006-05-05,-0.9764348030712995,0.09704053374730393,-7.353440212982946,0.6900000000000001,0.866,2.8739999999999997
2006-05-06,-1.5809636840616008,0.7401557053351553,-12.445622540543923,0.679,0.852,2.8040000000000003
2006-05-07,-0.13645922129455812,0.11487932067313977,-5.503525961854962,0.6759999999999999,0.8470000000000001,2.772
2006-05-08,-0.13924412103489203,0.942093891010245,-5.549967994415056,0.684,0.865,2.858
2006-05-09,-1.3837286945180267,0.16775190259818373,-10.548320944476245,0.6940000000000001,0.8900000000000001,2.894
2006-05-10,-0.6838611567508792,0.6746159204365085,-4.651411729537358,0.6849999999999999,0.857,2.81
2006-05-11,-1.8434725252411681,-0.48289384297561355,-6.594773427097493,0.7200000000000001,0.883,2.9810000000000003
2006-05-12,-2.0178022374742,-0.885325876388606,-8.529790430908633,0.6829999999999999,0.8540000000000001,2.8089999999999997
2006-05-13,-1.4536935234644943,0.11193038269937006,-6.910782385969355,0.6829999999999999,0.857,2.817
2006-05-14,-1.2580903419474794,0.31182892303752396,-5.571312171029831,0.6759999999999999,0.857,2.78
2006-05-15,-1.4344796116805014,1.1114953708752182,-5.866823757341081,0.6819999999999999,0.866,2.8350000000000004
2006-05-16,-2.87161437892064,0.10605092871333,-0.6369787961515385,0.6940000000000001,0.8540000000000001,2.821
2006-05-17,-2.9987436736538484,-0.3380102471993496,-5.6011069624623815,0.691,0.865,2.8560000000000003
2006-05-18,-2.141902734644077,0.1797117143886453,-7.971178301272971,0.6940000000000001,0.8759999999999999,2.9210000000000003
2006-05-19,-0.7219392068770958,0.4946497809764878,-3.024313522583725,0.7,0.8880000000000002,2.91
2006-05-20,-2.366813151610245,-1.254173829935553,-2.7543275613945752,0.691,0.889,2.879
2006-05-21,-1.6960598526003992,-0.7576053358477566,1.470825468544831,0.705,0.9,2.938
2006-05-22,-1.033185209833448,-1.2296948680104833,-2.3109080202659698,0.695,0.892,2.9139999999999997
2006-05-23,-1.466252269573772,-0.2765775564226942,2.218483232173071,0.6920000000000001,0.8820000000000002,2.873
2006-05-24,0.7820946744432717,-1.870773177334513,-1.6125618816374754,0.7020000000000001,0.8859999999999999,2.932
2006-05-25,-1.0808287977897066,0.7369944055034239,-4.925754077948227,0.7040000000000001,0.9079999999999999,2.9160000000000004
2006-05-26,0.46231997497000066,-1.692281895409451,-2.7426797130091245,0.708,0.914,2.943
2006-05-27,-0.7226422260129652,-0.6870294963216566,-2.6715549943198766,0.695,0.8909999999999999,2.884
2006-05-28,-0.015118825753290821,-1.9852539434834853,-4.776706170630746,0.7020000000000001,0.8859999999999999,2.9
2006-05-29,0.4666162820137174,-1.2730748143954997,-3.6754047931916602,0.7020000000000001,0.884,2.904
2006-05-30,0.13462295103056476,-0.32499068405763865,-6.1508800132522765,0.695,0.8849999999999998,2.906
2006-05-31,-0.6889987149597232,-1.2295153537202168,-2.9774569820627903,0.695,0.8900000000000001,2.8800000000000003
2006-06-01,-2.8065071746925696,0.022224679117584856,-5.090504978373588,0.696,0.8869999999999998,2.864
2006-06-02,-2.3079103781828394,0.02320390195575328,-0.9614086109347681,0.7,0.91,2.9330000000000003
2006-06-03,0.39624555708411435,-1.9391994527063616,-0.39601649974531483,0.7030000000000001,0.9079999999999999,2.949
2006-06-04,-0.9175171076490187,-0.6062336048682937,-1.6423249948062448,0.7120000000000001,0.928,3.039
2006-06-05,-2.0473413911391845,-1.5250693370315958,-1.8952282111167733,0.71,0.914,2.975
2006-06-06,-1.6128135808721709,-2.847985149193619,0.3349424250725406,0.7020000000000001,0.917,2.92
2006-06-07,-1.8347236281124424,-1.862429782605318,-1.6310778287379435,0.708,0.914,2.966
2006-06-08,-0.9678905390954924,-2.292572776017323,0.21674961245093982,0.6990000000000001,0.889,2.899
2006-06-09,-1.051218751328463,-1.5838497456804816,-3.285314787609991,0.7,0.8869999999999998,2.889
2006-06-10,-0.5994898360689263,0.06736623465758385,-4.744434573920444,0.7160000000000001,0.917,3.0280000000000005
2006-06-11,-1.8538480620517817,-2.4223197687543916,4.5204347622685646,0.7,0.907,2.923
2006-06-12,-1.1301283192921119,-0.5413742521661788,1.2947793472076228,0.6980000000000001,0.8939999999999998,2.906
2006-06-13,-3.7074940965250676,-2.215167630578435,-4.260472946603045,0.6900000000000001,0.8810000000000001,2.823
2006-06-14,-4.334637698758058,-0.9461812127412941,0.9901783020864059,0.7010000000000001,0.8939999999999998,2.94
2006-06-15,-1.718245452248425,-1.8820549874033077,-3.9920777967241747,0.7020000000000001,0.8939999999999998,2.938
2006-06-16,-2.1188889694814748,-2.8434115658153587,-4.814714474284983,0.705,0.898,2.9330000000000003
2006-06-17,-1.0124157154716613,-2.1264034017272024,-1.4902000330956753,0.71,0.889,2.938
2006-06-18,-3.6835939589546456,-3.070380668890266,2.231442656843342,0.7160000000000001,0.901,2.99
2006-06-19,-2.8587669336876615,-2.2622353448023205,-1.9991577694673879,0.7190000000000001,0.902,2.997
2006-06-20,-1.441578335927943,-1.40297504821433,5.331416185471653,0.722,0.9079999999999999,3.0440000000000005
2006-06-21,-2.403276735660995,-3.6733973466261887,-0.33825441583906013,0.713,0.8990000000000001,2.964
2006-06-22,-2.7549593404012853,-3.5646575550381385,-1.1119940233992338,0.7170000000000001,0.8990000000000001,2.957
2006-06-23,-2.910106327634253,-1.1651964872012286,-1.8214613509603623,0.7150000000000001,0.907,2.9960000000000004
2006-06-24,-1.4943103836172895,-4.833901354363093,-1.7512794472714859,0.718,0.911,3.03
2006-06-25,-1.1203981633575495,-3.6054783602752423,0.18322012516773611,0.721,0.904,3.013
2006-06-26,-4.170929578090579,-3.288709083687422,-1.59134798489265,0.722,0.9129999999999999,3.0370000000000004
2006-06-27,-4.5848962690808435,-3.019578269599492,2.7590063112966163,0.722,0.9079999999999999,3.045
2006-06-28,-2.0348806375638446,-3.7531131555124375,5.18463682498566,0.7160000000000001,0.9079999999999999,3.029
2006-06-29,-6.598727186046972,-2.7929204201743687,0.050724026175316794,0.7070000000000001,0.8859999999999999,2.9760000000000004
2006-06-30,-3.7952938882871763,-2.645886623586307,-1.53215131388572,0.7040000000000001,0.8900000000000001,2.958
2006-07-01,-3.5930738092701517,-2.516228680748327,,0.705,0.8909999999999999,
2006-07-02,-3.0061178402604583,-4.0602139316613375,-5.638385687757477,0.7,0.8900000000000001,2.949
2006-07-03,-0.3116566662434934,-2.021148576323185,-5.8505247603177395,0.7030000000000001,0.889,2.968
2006-07-04,-5.096621129726486,-2.750416823485466,0.6973592583710797,0.6920000000000001,0.883,2.9010000000000002
2006-07-05,-3.6313545894667527,-4.862136273147257,-0.05514363043971571,0.6980000000000001,0.8849999999999998,2.944
2006-07-06,-0.9590369754497488,-4.048235964059245,-2.0417151655000225,0.7,0.8960000000000002,2.9650000000000003
2006-07-07,-0.9846450076900624,-3.3470019849721666,-4.542726818060942,0.6920000000000001,0.875,2.8930000000000002
2006-07-08,-1.202259588673087,-2.057253358383946,-3.0803688431217324,0.7030000000000001,0.8939999999999998,3.039
2006-07-09,-2.1705419196561024,-2.335357593046183,-6.93159190068252,0.708,0.904,3.029
2006-07-10,-1.613384120646458,-4.9232342939583305,-6.257993940743177,0.6980000000000001,0.884,2.92
2006-07-11,-2.192858044129423,-3.5531249361201844,-1.2464217070540826,0.7010000000000001,0.8869999999999998,2.926
2006-07-12,-0.1766767226197885,-3.446976074533154,0.10083400788505514,0.71,0.909,2.999
2006-07-13,0.09081934139732084,-3.735656694195427,-2.921184058425183,0.6920000000000001,0.8859999999999999,2.911
2006-07-14,-0.5693721820855444,-2.9033344013573696,-2.334582027236479,0.7,0.892,2.958
2006-07-15,-1.9875589968259533,-4.604502046018979,-3.0538141447971157,0.7030000000000001,0.8859999999999999,2.977
2006-07-16,-3.217517836559068,-2.8671041231821164,-2.3957412036079404,0.6980000000000001,0.8810000000000001,2.93
2006-07-17,-3.5783517412992296,-4.960744431594321,0.12164611758134924,0.7190000000000001,0.9,3.06
2006-07-18,-2.1802189135323147,-3.9320906875059336,2.421604672520175,0.6829999999999999,0.8640000000000001,2.85
2006-07-19,-3.4679375370153025,-2.8182503934181113,-10.243835442540103,0.695,0.875,2.91
2006-07-20,-0.17342804800557587,-2.3948600355803364,-10.22777176385057,0.7010000000000001,0.867,2.955
2006-07-21,-1.5273041489885486,-3.74399914149285,0.09380554483834658,0.6940000000000001,0.866,2.881
2006-07-22,-1.3533371024788607,-5.716771746154905,-0.5424318677225983,0.691,0.866,2.8680000000000003
2006-07-23,-1.3779118959618586,-4.131981537067077,1.8330688659667658,0.695,0.8690000000000001,2.9130000000000003
2006-07-24,-1.137566056944877,,-1.5962101765940133,0.706,,3.01
2006-07-25,-1.514043276685186,-3.6200788926420273,-4.084301364154612,0.7190000000000001,0.884,3.022
2006-07-26,-1.9094033089181721,-2.4300203473038664,-5.820462500465169,0.691,0.8690000000000001,2.897
2006-07-27,-4.0639096724084425,-4.95597843821588,-1.541927014276098,0.6880000000000001,0.8630000000000001,2.853
2006-07-28,-2.363494114641469,-4.544664067878102,-4.817033456837066,0.6849999999999999,0.8630000000000001,2.8680000000000003
2006-07-29,-3.4771370743744683,-2.3539115337900967,-6.406167029397693,0.6849999999999999,0.866,2.869
2006-07-30,-2.3359295341147686,-3.7419376972029568,-3.611064586958264,0.6799999999999999,0.86,2.806
2006-07-31,-1.1825781263478916,-3.143000550614829,-0.5994617645188782,0.679,0.8640000000000001,2.8350000000000004
2006-08-01,-2.522173466088077,-2.2938851915270106,2.1120113966698,0.6859999999999999,0.8590000000000001,2.825
2006-08-02,-1.3108497120712173,-3.7660583086890256,3.3482428428590083,0.7,0.8789999999999999,2.97
2006-08-03,-0.1966344393040913,-2.0793187358508476,0.3551523340483982,0.7,0.883,2.94
2006-08-04,-2.4607286927944187,-3.101384438014179,-0.9352073122623779,0.7170000000000001,0.9079999999999999,3.018
2006-08-05,-1.794202713777338,-2.4362756751760344,5.534053048926921,0.6970000000000001,0.868,2.888
2006-08-06,-2.203287102267666,-3.3277623910879583,-4.006189532383814,0.706,0.8820000000000002,2.988
2006-08-07,-1.9320336995006642,-3.225898973249741,-5.331935977444687,0.7070000000000001,0.8869999999999998,3.005
2006-08-08,-3.2660351617336687,-2.462208664162972,0.21258955874463936,0.693,0.8609999999999999,2.8800000000000003
2006-08-09,-1.044045645223946,-4.413388930074916,-0.16957636881636518,0.6900000000000001,0.8630000000000001,2.872
2006-08-10,-2.3676038249571434,-4.986554928486953,3.6193265073732164,0.6920000000000001,0.866,2.87
2006-08-11,-1.9545607671971084,-1.6064170106487836,-2.0604780889375434,0.691,0.8640000000000001,2.863
2006-08-12,-0.5450768294302861,-3.5725195353110166,-1.8480295727483735,0.7,0.865,2.895
2006-08-13,-2.707625321663272,-2.0397508224740477,-0.05447270155946171,0.6900000000000001,0.877,2.939
2006-08-14,-4.5286759126535685,-2.783740783386179,-0.42008250662013324,0.6880000000000001,0.8720000000000001,2.858
2006-08-15,-2.421856822386701,-3.1007583955477003,0.08129610081914507,0.7020000000000001,0.91,3.024
2006-08-16,-2.692189290876854,-4.656914823960051,1.0735761907587857,0.6799999999999999,0.851,2.8110000000000004
2006-08-17,-1.2318938806098458,-3.663889861122584,-6.382665955551943,0.6900000000000001,0.868,2.865
2006-08-18,-1.973022514092861,-4.73825684328483,-1.1060551118629292,0.7110000000000001,0.8699999999999999,2.903
2006-08-19,-1.7887996125832046,-4.617061801696991,0.8702334005762395,0.6779999999999999,0.8529999999999999,2.7950000000000004
2006-08-20,-1.513629799816158,-3.6841518438591265,2.034187931765473,0.6859999999999999,0.8630000000000001,2.826
2006-08-21,0.10230961794354698,-4.570164717270927,-0.2498287995449573,0.696,0.857,2.853
2006-08-22,0.27057641946055355,-4.139886145683818,-3.3216417683560167,0.6990000000000001,0.865,2.877
2006-08-23,-3.209740270272448,-3.563574405345662,2.469909854083312,0.6970000000000001,0.865,2.8800000000000003
2006-08-24,-1.674820537512744,-3.301249963757755,6.645540575272548,0.6970000000000001,0.8619999999999999,2.8710000000000004
2006-08-25,-3.5163058259958575,-4.632422957169865,1.734353182711743,0.7030000000000001,0.8740000000000001,2.886
2006-08-26,-2.6848746419860277,-4.0756079955818905,4.603341783901101,0.722,0.8960000000000002,3.019
2006-08-27,-2.0616212492190584,-4.517561052744782,2.9337341475900303,0.735,0.9,3.0730000000000004
2006-08-28,-2.6659995002020764,-3.736221742406997,1.2089499937793562,0.7390000000000001,0.898,3.036
2006-08-29,-0.5299528761923398,-3.5250724970685496,2.210406917468731,0.736,0.9,3.0280000000000005
2006-08-30,-2.433546050925372,-3.726195627980701,-1.1337928950920286,0.727,0.8859999999999999,2.948
2006-08-31,-3.7485096056656175,-5.208707915143577,-2.6609720926528553,0.733,0.904,3.035
2006-09-01,-3.8167513391486523,-3.6261112310555745,3.2411811272868363,0.736,0.8869999999999998,3.029
2006-09-02,-3.0386634226316573,-3.099383345717797,4.803203738475872,0.7490000000000001,0.903,3.1180000000000003
2006-09-03,-2.26060016487196,-3.530061705379808,-3.3279898178350322,0.738,0.8880000000000002,3.008
2006-09-04,-2.8917101896050212,-2.945532232541609,0.8113596208544323,0.758,0.929,3.1220000000000003
2006-09-05,-0.3327831693452481,-2.818189883454693,2.478968223293691,0.741,0.9259999999999999,3.062
2006-09-06,-2.484895425328318,-3.06408262561672,-0.13246359801723884,0.737,0.901,3.085
2006-09-07,-3.0780237188112665,-5.01581998152858,0.10067207192184924,0.754,0.906,3.105
2006-09-08,-1.7854858323015605,-3.7225097549405746,6.520302234361225,0.7559999999999999,0.919,3.145
2006-09-09,-2.05377175453458,-3.4342604983529554,3.3676547968002524,0.7170000000000001,0.8699999999999999,2.906
2006-09-10,-1.849190370524866,-3.1105529842657234,-1.2609578157604346,0.7190000000000001,0.8740000000000001,2.9090000000000003
2006-09-11,-0.9611948740079015,-3.1875180814275836,1.0254301466787865,0.721,0.8810000000000001,2.968
2006-09-12,-1.9730270087408712,-3.893113191089583,6.61146687036819,0.7140000000000001,0.8740000000000001,2.898
2006-09-13,-0.4692092034811708,-2.3405980282517476,3.279395489057265,0.7090000000000001,0.8810000000000001,2.899
2006-09-14,-3.282167450714155,-0.5266945254146549,1.9523804914969105,0.7390000000000001,0.916,3.08
2006-09-15,1.0130397107955673,-2.1581761588266772,2.6965260114358216,0.713,0.889,2.9160000000000004
2006-09-16,-1.8447868276874715,-3.1626003434886343,1.9654049751253524,0.6970000000000001,0.878,2.883
2006-09-17,-1.926925611170475,-2.459429829400733,4.1969167200641095,0.7,0.8640000000000001,2.934
2006-09-18,-1.7684812521607682,-1.5946260115626956,3.6492740350036,0.7,0.8630000000000001,2.867
2006-09-19,-1.1524447693937532,-3.1085288687256707,5.6393968436927935,0.7150000000000001,0.88,2.958
2006-09-20,-1.6640568641340678,-3.951103489637603,2.249967129882066,0.6980000000000001,0.8699999999999999,2.887
